Time,CH1,CH2
2.619910,6.4579,-0.0529
2.619920,3.4346,-0.0696
2.619930,13.3232,0.0474
2.619940,1.0793,-0.1030
2.619950,10.3499,0.0139
2.619960,7.4769,-0.0362
2.619970,2.6829,-0.0863
2.619980,13.5737,0.0474
2.619990,1.4969,-0.1030
2.620000,9.3978,-0.0028
2.620010,8.5125,-0.0362
2.620020,2.0147,-0.0863
2.620030,13.6906,0.0641
2.620040,2.0481,-0.1030
2.620050,8.3789,-0.0028
2.620060,9.4813,-0.0028
2.620070,1.4802,-0.1197
2.620080,13.5737,0.0474
2.620090,2.7163,-0.1030
2.620100,7.3766,-0.0195
2.620110,10.4334,-0.0028
2.620120,1.1127,-0.1030
2.620130,13.2396,0.0474
2.620140,3.5014,-0.0863
2.620150,6.3911,-0.0362
2.620160,11.3020,0.0139
2.620170,0.8622,-0.1030
2.620180,12.7886,0.0306
2.620190,4.3199,-0.0696
2.620200,5.4724,-0.0529
2.620210,12.0370,0.0139
2.620220,0.7286,-0.1197
2.620230,12.2040,0.0306
2.620240,5.2219,-0.0529
2.620250,4.5704,-0.0529
2.620260,12.6884,0.0306
2.620270,0.8288,-0.1197
2.620280,11.4523,0.0139
2.620290,6.1907,-0.0529
2.620300,3.6851,-0.0696
2.620310,13.1895,0.0474
2.620320,1.0125,-0.1197
2.620330,10.6339,0.0139
2.620340,7.1428,-0.0529
2.620350,2.9501,-0.0863
2.620360,13.4902,0.0474
2.620370,1.3466,-0.1030
2.620380,9.7152,-0.0028
2.620390,8.1617,-0.0195
2.620400,2.2486,-0.1030
2.620410,13.6572,0.0474
2.620420,1.8310,-0.1197
2.620430,8.7296,-0.0028
2.620440,9.1472,-0.0195
2.620450,1.6640,-0.1030
2.620460,13.6238,0.0474
2.620470,2.4824,-0.1030
2.620480,7.7274,-0.0195
2.620490,10.1160,-0.0028
2.620500,1.2130,-0.1030
2.620510,13.4067,0.0474
2.620520,3.1506,-0.1030
2.620530,6.7753,-0.0195
2.620540,10.9846,-0.0028
2.620550,0.9290,-0.1030
2.620560,13.0058,0.0474
2.620570,3.9691,-0.0696
2.620580,5.8065,-0.0529
2.620590,11.7864,0.0139
2.620600,0.7453,-0.1197
2.620610,12.4546,0.0474
2.620620,4.8711,-0.0696
2.620630,4.8544,-0.0529
2.620640,12.4880,0.0306
2.620650,0.7453,-0.1197
2.620660,11.7363,0.0306
2.620670,5.8399,-0.0529
2.620680,3.9858,-0.0696
2.620690,13.0225,0.0474
2.620700,0.8956,-0.1197
2.620710,10.9345,0.0139
2.620720,6.7753,-0.0529
2.620730,3.2007,-0.0696
2.620740,13.4234,0.0306
2.620750,1.1963,-0.0863
2.620760,9.9991,-0.0028
2.620770,7.8109,-0.0195
2.620780,2.4657,-0.1030
2.620790,13.6405,0.0474
2.620800,1.6640,-0.1030
2.620810,9.0303,-0.0028
2.620820,8.8299,-0.0195
2.620830,1.8310,-0.1030
2.620840,13.6405,0.0306
2.620850,2.2653,-0.1030
2.620860,8.0448,-0.0195
2.620870,9.8321,-0.0028
2.620880,1.3466,-0.1197
2.620890,13.4902,0.0474
2.620900,2.9501,-0.1030
2.620910,7.0760,-0.0195
2.620920,10.7174,0.0139
2.620930,0.9958,-0.1197
2.620940,13.1394,0.0474
2.620950,3.7519,-0.0696
2.620960,6.0403,-0.0362
2.620970,11.5860,0.0139
2.620980,0.7787,-0.1197
2.620990,12.6049,0.0474
2.621000,4.6539,-0.0696
2.621010,5.0882,-0.0529
2.621020,12.3209,0.0139
2.621030,0.7286,-0.1197
2.621040,11.8866,0.0306
2.621050,5.6060,-0.0529
2.621060,4.1695,-0.0696
2.621070,12.9223,0.0474
2.621080,0.8622,-0.1197
2.621090,11.1016,0.0139
2.621100,6.5581,-0.0529
2.621110,3.3677,-0.0696
2.621120,13.3399,0.0474
2.621130,1.1461,-0.1030
2.621140,10.1996,0.0139
2.621150,7.6105,-0.0362
2.621160,2.5660,-0.0863
2.621170,13.6071,0.0474
2.621180,1.5637,-0.1197
2.621190,9.2474,0.0139
2.621200,8.6127,-0.0195
2.621210,1.9479,-0.1030
2.621220,13.6739,0.0474
2.621230,2.1150,-0.1197
2.621240,8.2786,-0.0195
2.621250,9.6149,0.0139
2.621260,1.4301,-0.1197
2.621270,13.5403,0.0474
2.621280,2.7831,-0.1030
2.621290,7.2430,-0.0195
2.621300,10.5503,-0.0028
2.621310,1.0793,-0.1030
2.621320,13.2062,0.0474
2.621330,3.5515,-0.0696
2.621340,6.2909,-0.0362
2.621350,11.3855,0.0139
2.621360,0.8288,-0.1197
2.621370,12.7218,0.0474
2.621380,4.4535,-0.0696
2.621390,5.2386,-0.0529
2.621400,12.1706,0.0139
2.621410,0.7453,-0.1197
2.621420,12.0704,0.0306
2.621430,5.3722,-0.0529
2.621440,4.3700,-0.0529
2.621450,12.7886,0.0306
2.621460,0.8288,-0.1197
2.621470,11.3020,0.0139
2.621480,6.3410,-0.0529
2.621490,3.5181,-0.0696
2.621500,13.2563,0.0306
2.621510,1.0793,-0.1030
2.621520,10.4334,0.0139
2.621530,7.3766,-0.0362
2.621540,2.7664,-0.0696
2.621550,13.5737,0.0474
2.621560,1.4468,-0.1030
2.621570,9.4646,-0.0028
2.621580,8.3622,-0.0362
2.621590,2.1150,-0.0863
2.621600,13.6572,0.0474
2.621610,1.9980,-0.1030
2.621620,8.4958,-0.0195
2.621630,9.3811,-0.0195
2.621640,1.5470,-0.0863
2.621650,13.5737,0.0474
2.621660,2.6161,-0.0863
2.621670,7.4936,-0.0362
2.621680,10.3165,-0.0028
2.621690,1.1461,-0.1030
2.621700,13.3232,0.0474
2.621710,3.3677,-0.0863
2.621720,6.5080,-0.0362
2.621730,11.1851,0.0139
2.621740,0.8622,-0.1030
2.621750,12.8722,0.0474
2.621760,4.1862,-0.0696
2.621770,5.5726,-0.0529
2.621780,11.9367,0.0139
2.621790,0.7453,-0.1197
2.621800,12.2875,0.0474
2.621810,5.0715,-0.0696
2.621820,4.6706,-0.0529
2.621830,12.6049,0.0306
2.621840,0.7787,-0.1197
2.621850,11.5526,0.0306
2.621860,6.0403,-0.0529
2.621870,3.8020,-0.0696
2.621880,13.1394,0.0474
2.621890,0.9624,-0.1197
2.621900,10.7174,0.0139
2.621910,7.0593,-0.0529
2.621920,2.9836,-0.0696
2.621930,13.4735,0.0474
2.621940,1.3132,-0.1197
2.621950,9.7820,0.0139
2.621960,8.0615,-0.0362
2.621970,2.2987,-0.0863
2.621980,13.6405,0.0474
2.621990,1.8143,-0.1197
2.622000,8.8132,0.0139
2.622010,9.0470,-0.0195
2.622020,1.6974,-0.1030
2.622030,13.6238,0.0306
2.622040,2.3822,-0.0863
2.622050,7.8443,-0.0362
2.622060,9.9991,0.0139
2.622070,1.2631,-0.1197
2.622080,13.4234,0.0474
2.622090,3.0671,-0.1030
2.622100,6.8421,-0.0195
2.622110,10.9178,-0.0028
2.622120,0.9457,-0.0863
2.622130,13.0058,0.0306
2.622140,3.9190,-0.0696
2.622150,5.8399,-0.0529
2.622160,11.7530,0.0139
2.622170,0.7453,-0.1197
2.622180,12.4713,0.0474
2.622190,4.8377,-0.0696
2.622200,4.9045,-0.0529
2.622210,12.4546,0.0306
2.622220,0.7453,-0.1197
2.622230,11.7697,0.0306
2.622240,5.7898,-0.0529
2.622250,3.9858,-0.0696
2.622260,13.0225,0.0474
2.622270,0.8956,-0.1197
2.622280,10.9178,0.0139
2.622290,6.7920,-0.0529
2.622300,3.2007,-0.0696
2.622310,13.4234,0.0474
2.622320,1.1963,-0.1030
2.622330,10.0158,-0.0028
2.622340,7.8109,-0.0362
2.622350,2.4490,-0.0863
2.622360,13.6405,0.0474
2.622370,1.6473,-0.1030
2.622380,9.0971,-0.0028
2.622390,8.7630,-0.0195
2.622400,1.8644,-0.1030
2.622410,13.6405,0.0474
2.622420,2.2152,-0.1197
2.622430,8.1116,-0.0195
2.622440,9.7486,0.0139
2.622450,1.3800,-0.1197
2.622460,13.4902,0.0474
2.622470,2.8833,-0.1030
2.622480,7.0927,-0.0195
2.622490,10.6840,-0.0028
2.622500,1.0125,-0.0863
2.622510,13.1394,0.0474
2.622520,3.7018,-0.0863
2.622530,6.0904,-0.0529
2.622540,11.5359,0.0139
2.622550,0.7954,-0.1197
2.622560,12.6383,0.0474
2.622570,4.6038,-0.0696
2.622580,5.1383,-0.0529
2.622590,12.2708,0.0306
2.622600,0.7286,-0.1197
2.622610,11.9535,0.0306
2.622620,5.5225,-0.0529
2.622630,4.2196,-0.0696
2.622640,12.8889,0.0474
2.622650,0.8455,-0.1197
2.622660,11.1851,0.0139
2.622670,6.4746,-0.0529
2.622680,3.4346,-0.0696
2.622690,13.3232,0.0474
2.622700,1.1127,-0.1197
2.622710,10.2998,0.0139
2.622720,7.5270,-0.0362
2.622730,2.6495,-0.0863
2.622740,13.5904,0.0474
2.622750,1.4969,-0.1030
2.622760,9.3310,-0.0028
2.622770,8.5292,-0.0362
2.622780,1.9980,-0.0863
2.622790,13.6572,0.0474
2.622800,2.0648,-0.0863
2.622810,8.3789,-0.0028
2.622820,9.4980,-0.0028
2.622830,1.4635,-0.1030
2.622840,13.5737,0.0474
2.622850,2.7330,-0.0863
2.622860,7.3432,-0.0362
2.622870,10.4501,-0.0028
2.622880,1.0960,-0.1030
2.622890,13.2563,0.0474
2.622900,3.4847,-0.0863
2.622910,6.3744,-0.0362
2.622920,11.3187,0.0139
2.622930,0.8455,-0.1030
2.622940,12.7719,0.0474
2.622950,4.3533,-0.0696
2.622960,5.4056,-0.0529
2.622970,12.0704,0.0139
2.622980,0.7453,-0.1197
2.622990,12.1706,0.0474
2.623000,5.2720,-0.0696
2.623010,4.4869,-0.0529
2.623020,12.7218,0.0306
2.623030,0.7954,-0.1197
2.623040,11.3855,0.0139
2.623050,6.2575,-0.0529
2.623060,3.6183,-0.0696
2.623070,13.2062,0.0306
2.623080,1.0292,-0.1030
2.623090,10.5002,0.0139
2.623100,7.2430,-0.0362
2.623110,2.8499,-0.0696
2.623120,13.5403,0.0474
2.623130,1.3800,-0.1030
2.623140,9.6149,-0.0028
2.623150,8.2619,-0.0362
2.623160,2.1651,-0.0863
2.623170,13.6739,0.0474
2.623180,1.8811,-0.1197
2.623190,8.5960,0.0139
2.623200,9.2474,-0.0195
2.623210,1.6138,-0.1030
2.623220,13.5904,0.0474
2.623230,2.5493,-0.1030
2.623240,7.6272,-0.0195
2.623250,10.1996,-0.0028
2.623260,1.1628,-0.1030
2.623270,13.3566,0.0474
2.623280,3.2675,-0.0863
2.623290,6.6584,-0.0362
2.623300,11.0515,0.0139
2.623310,0.8956,-0.1030
2.623320,12.9390,0.0306
2.623330,4.0860,-0.0696
2.623340,5.6896,-0.0529
2.623350,11.8699,0.0139
2.623360,0.7453,-0.1197
2.623370,12.3209,0.0474
2.623380,5.0047,-0.0696
2.623390,4.7207,-0.0529
2.623400,12.5381,0.0306
2.623410,0.7620,-0.1197
2.623420,11.6194,0.0139
2.623430,5.9568,-0.0529
2.623440,3.8688,-0.0696
2.623450,13.1060,0.0474
2.623460,0.9457,-0.1197
2.623470,10.7842,0.0139
2.623480,6.9757,-0.0529
2.623490,3.0504,-0.0696
2.623500,13.4568,0.0474
2.623510,1.2631,-0.1197
2.623520,9.8822,0.0139
2.623530,7.9947,-0.0195
2.623540,2.3321,-0.1030
2.623550,13.6572,0.0474
2.623560,1.7475,-0.1197
2.623570,8.9301,0.0139
2.623580,8.9468,-0.0195
2.623590,1.7642,-0.1030
2.623600,13.6572,0.0474
2.623610,2.2820,-0.1030
2.623620,7.9446,-0.0195
2.623630,9.9156,0.0139
2.623640,1.3132,-0.1197
2.623650,13.4401,0.0474
2.623660,3.0170,-0.1030
2.623670,6.9089,-0.0195
2.623680,10.8510,-0.0028
2.623690,0.9457,-0.1030
2.623700,13.0893,0.0474
2.623710,3.8521,-0.0696
2.623720,5.9067,-0.0529
2.623730,11.6528,0.0139
2.623740,0.7787,-0.1197
2.623750,12.5214,0.0474
2.623760,4.7040,-0.0696
2.623770,5.0214,-0.0529
2.623780,12.3710,0.0306
2.623790,0.7453,-0.1197
2.623800,11.8365,0.0306
2.623810,5.6896,-0.0529
2.623820,4.1027,-0.0696
2.623830,12.9557,0.0474
2.623840,0.8622,-0.1197
2.623850,11.0347,0.0139
2.623860,6.6584,-0.0529
2.623870,3.2675,-0.0696
2.623880,13.3900,0.0474
2.623890,1.1628,-0.1030
2.623900,10.1160,0.0139
2.623910,7.6940,-0.0362
2.623920,2.5493,-0.0863
2.623930,13.6071,0.0474
2.623940,1.5971,-0.1030
2.623950,9.1639,-0.0028
2.623960,8.7129,-0.0362
2.623970,1.9312,-0.0863
2.623980,13.6572,0.0306
2.623990,2.1484,-0.0863
2.624000,8.2118,-0.0195
2.624010,9.6650,-0.0028
2.624020,1.4301,-0.1197
2.624030,13.5236,0.0474
2.624040,2.8165,-0.0863
2.624050,7.2096,-0.0362
2.624060,10.5837,-0.0028
2.624070,1.0292,-0.1030
2.624080,13.1895,0.0474
2.624090,3.5515,-0.1030
2.624100,6.2742,-0.0195
2.624110,11.3855,0.0139
2.624120,0.8288,-0.1364
2.624130,12.7218,0.0306
2.624140,4.4535,-0.0696
2.624150,5.2887,-0.0529
2.624160,12.1706,0.0139
2.624170,0.7453,-0.1197
2.624180,12.0537,0.0306
2.624190,5.3722,-0.0529
2.624200,4.3867,-0.0696
2.624210,12.7886,0.0474
2.624220,0.8288,-0.1197
2.624230,11.3020,0.0139
2.624240,6.3744,-0.0529
2.624250,3.5515,-0.0696
2.624260,13.2396,0.0474
2.624270,1.0125,-0.1197
2.624280,10.4668,0.0139
2.624290,7.3098,-0.0362
2.624300,2.7998,-0.0696
2.624310,13.5403,0.0474
2.624320,1.4301,-0.1030
2.624330,9.5147,-0.0028
2.624340,8.3287,-0.0195
2.624350,2.1317,-0.1030
2.624360,13.6572,0.0306
2.624370,1.9479,-0.1197
2.624380,8.5459,0.0139
2.624390,9.3143,-0.0195
2.624400,1.5637,-0.1030
2.624410,13.5737,0.0474
2.624420,2.5660,-0.0863
2.624430,7.5771,-0.0362
2.624440,10.2330,0.0139
2.624450,1.1628,-0.1197
2.624460,13.3232,0.0474
2.624470,3.3176,-0.0863
2.624480,6.5581,-0.0362
2.624490,11.1350,0.0139
2.624500,0.8789,-0.1197
2.624510,12.8722,0.0474
2.624520,4.1862,-0.0696
2.624530,5.6060,-0.0529
2.624540,11.9200,0.0139
2.624550,0.7620,-0.1197
2.624560,12.3042,0.0474
2.624570,5.0548,-0.0696
2.624580,4.6873,-0.0529
2.624590,12.6216,0.0306
2.624600,0.7787,-0.1197
2.624610,11.5693,0.0139
2.624620,6.0069,-0.0529
2.624630,3.8354,-0.0696
2.624640,13.1227,0.0474
2.624650,0.9624,-0.1197
2.624660,10.7174,0.0139
2.624670,7.0091,-0.0529
2.624680,3.0170,-0.0696
2.624690,13.4735,0.0474
2.624700,1.2965,-0.1030
2.624710,9.8488,-0.0028
2.624720,7.9947,-0.0362
2.624730,2.3321,-0.0863
2.624740,13.6572,0.0474
2.624750,1.7809,-0.1030
2.624760,8.8633,-0.0028
2.624770,8.9969,-0.0195
2.624780,1.7141,-0.1030
2.624790,13.6238,0.0306
2.624800,2.3321,-0.0863
2.624810,7.9112,-0.0362
2.624820,9.9323,-0.0028
2.624830,1.2631,-0.1030
2.624840,13.4401,0.0474
2.624850,3.0671,-0.0863
2.624860,6.9089,-0.0362
2.624870,10.8677,0.0139
2.624880,0.9457,-0.1030
2.624890,13.0392,0.0474
2.624900,3.8688,-0.0696
2.624910,5.9067,-0.0529
2.624920,11.7029,0.0139
2.624930,0.7620,-0.1197
2.624940,12.4713,0.0474
2.624950,4.7876,-0.0696
2.624960,4.9379,-0.0529
2.624970,12.4045,0.0306
2.624980,0.7453,-0.1197
2.624990,11.7864,0.0306
2.625000,5.7230,-0.0529
2.625010,4.0693,-0.0696
2.625020,12.9724,0.0474
2.625030,0.8956,-0.1197
2.625040,10.9846,0.0139
2.625050,6.6918,-0.0529
2.625060,3.2341,-0.0696
2.625070,13.3733,0.0474
2.625080,1.1628,-0.1030
2.625090,10.0993,-0.0028
2.625100,7.6773,-0.0362
2.625110,2.5326,-0.0863
2.625120,13.6071,0.0474
2.625130,1.5971,-0.1030
2.625140,9.1639,-0.0028
2.625150,8.7129,-0.0362
2.625160,1.8978,-0.0863
2.625170,13.6405,0.0474
2.625180,2.1651,-0.0863
2.625190,8.1450,-0.0362
2.625200,9.6817,0.0139
2.625210,1.3967,-0.1197
2.625220,13.5236,0.0474
2.625230,2.7831,-0.0863
2.625240,7.1595,-0.0362
2.625250,10.6004,-0.0028
2.625260,1.0292,-0.1030
2.625270,13.1728,0.0474
2.625280,3.6517,-0.0696
2.625290,6.1740,-0.0362
2.625300,11.4523,0.0139
2.625310,0.7787,-0.1030
2.625320,12.6049,0.0306
2.625330,4.5203,-0.0696
2.625340,5.2219,-0.0529
2.625350,12.2040,0.0306
2.625360,0.7620,-0.1197
2.625370,11.9869,0.0306
2.625380,5.4724,-0.0529
2.625390,4.3031,-0.0696
2.625400,12.8387,0.0474
2.625410,0.8288,-0.1197
2.625420,11.2352,0.0139
2.625430,6.3410,-0.0529
2.625440,3.4847,-0.0696
2.625450,13.2897,0.0306
2.625460,1.0793,-0.1030
2.625470,10.3833,0.0139
2.625480,7.3766,-0.0195
2.625490,2.7163,-0.1030
2.625500,13.5737,0.0474
2.625510,1.4635,-0.1030
2.625520,9.4312,-0.0028
2.625530,8.4123,-0.0195
2.625540,2.0481,-0.1030
2.625550,13.6238,0.0474
2.625560,2.0147,-0.1197
2.625570,8.4457,-0.0028
2.625580,9.4312,-0.0028
2.625590,1.4802,-0.1197
2.625600,13.5570,0.0474
2.625610,2.6495,-0.0863
2.625620,7.4434,-0.0362
2.625630,10.3332,0.0139
2.625640,1.1127,-0.1197
2.625650,13.2897,0.0474
2.625660,3.4011,-0.0863
2.625670,6.4579,-0.0362
2.625680,11.2352,0.0139
2.625690,0.8455,-0.1197
2.625700,12.8053,0.0474
2.625710,4.2864,-0.0696
2.625720,5.4891,-0.0529
2.625730,11.9869,0.0139
2.625740,0.7286,-0.1197
2.625750,12.2374,0.0474
2.625760,5.1383,-0.0696
2.625770,4.5871,-0.0529
2.625780,12.6550,0.0306
2.625790,0.7787,-0.1197
2.625800,11.4857,0.0139
2.625810,6.1071,-0.0529
2.625820,3.7018,-0.0696
2.625830,13.1728,0.0474
2.625840,0.9624,-0.1197
2.625850,10.6172,0.0139
2.625860,7.0927,-0.0362
2.625870,2.9501,-0.0696
2.625880,13.4902,0.0474
2.625890,1.3466,-0.1030
2.625900,9.7152,-0.0028
2.625910,8.1116,-0.0362
2.625920,2.2486,-0.0863
2.625930,13.6405,0.0474
2.625940,1.8310,-0.1197
2.625950,8.7463,-0.0028
2.625960,9.1138,-0.0028
2.625970,1.6807,-0.1197
2.625980,13.6071,0.0306
2.625990,2.4657,-0.1030
2.626000,7.7107,-0.0195
2.626010,10.0993,0.0139
2.626020,1.2130,-0.1197
2.626030,13.3733,0.0474
2.626040,3.2007,-0.0863
2.626050,6.7252,-0.0362
2.626060,11.0013,0.0139
2.626070,0.9123,-0.1030
2.626080,12.9724,0.0474
2.626090,3.9858,-0.0696
2.626100,5.7564,-0.0529
2.626110,11.7697,0.0139
2.626120,0.7620,-0.1197
2.626130,12.4045,0.0474
2.626140,4.9045,-0.0696
2.626150,4.8210,-0.0529
2.626160,12.5047,0.0306
2.626170,0.7453,-0.1197
2.626180,11.6862,0.0306
2.626190,5.8566,-0.0529
2.626200,3.9524,-0.0696
2.626210,13.0225,0.0474
2.626220,0.9123,-0.1197
2.626230,10.8510,0.0139
2.626240,6.8588,-0.0529
2.626250,3.1506,-0.0696
2.626260,13.4234,0.0474
2.626270,1.1963,-0.1030
2.626280,9.9657,0.0139
2.626290,7.8777,-0.0362
2.626300,2.4156,-0.0863
2.626310,13.6405,0.0474
2.626320,1.6807,-0.1030
2.626330,9.0136,-0.0028
2.626340,8.8466,-0.0362
2.626350,1.8143,-0.0863
2.626360,13.6238,0.0641
2.626370,2.2820,-0.1030
2.626380,8.0114,-0.0195
2.626390,9.8321,-0.0028
2.626400,1.3132,-0.1030
2.626410,13.4735,0.0474
2.626420,2.9501,-0.0863
2.626430,7.0091,-0.0362
2.626440,10.7508,-0.0028
2.626450,0.9958,-0.1030
2.626460,13.0893,0.0474
2.626470,3.7519,-0.0696
2.626480,6.0236,-0.0362
2.626490,11.5693,0.0139
2.626500,0.7787,-0.1197
2.626510,12.6049,0.0474
2.626520,4.6539,-0.0696
2.626530,5.1049,-0.0529
2.626540,12.2875,0.0139
2.626550,0.7286,-0.1197
2.626560,11.9367,0.0306
2.626570,5.5726,-0.0529
2.626580,4.1862,-0.0696
2.626590,12.8889,0.0474
2.626600,0.8455,-0.1197
2.626610,11.1517,0.0139
2.626620,6.5247,-0.0529
2.626630,3.3844,-0.0696
2.626640,13.3232,0.0306
2.626650,1.1127,-0.1030
2.626660,10.2330,0.0139
2.626670,7.5437,-0.0195
2.626680,2.6161,-0.1030
2.626690,13.5904,0.0474
2.626700,1.5303,-0.1197
2.626710,9.2809,0.0139
2.626720,8.5793,-0.0362
2.626730,1.9813,-0.0863
2.626740,13.6572,0.0306
2.626750,2.0816,-0.1197
2.626760,8.2953,-0.0195
2.626770,9.5314,-0.0028
2.626780,1.4635,-0.1197
2.626790,13.5403,0.0474
2.626800,2.7664,-0.0863
2.626810,7.3098,-0.0362
2.626820,10.4835,-0.0028
2.626830,1.0793,-0.1030
2.626840,13.2229,0.0474
2.626850,3.5181,-0.0863
2.626860,6.2909,-0.0362
2.626870,11.3521,0.0139
2.626880,0.8455,-0.1030
2.626890,12.7385,0.0306
2.626900,4.3700,-0.0696
2.626910,5.3722,-0.0529
2.626920,12.0704,0.0139
2.626930,0.7453,-0.1197
2.626940,12.0871,0.0306
2.626950,5.3221,-0.0529
2.626960,4.4368,-0.0529
2.626970,12.7719,0.0306
2.626980,0.7954,-0.1197
2.626990,11.3354,0.0139
2.627000,6.2742,-0.0529
2.627010,3.5682,-0.0696
2.627020,13.2396,0.0306
2.627030,1.0793,-0.1030
2.627040,10.4501,0.0139
2.627050,7.2931,-0.0362
2.627060,2.7998,-0.0696
2.627070,13.5570,0.0474
2.627080,1.4134,-0.1030
2.627090,9.5314,-0.0028
2.627100,8.3287,-0.0362
2.627110,2.1150,-0.0863
2.627120,13.6572,0.0474
2.627130,1.9479,-0.1030
2.627140,8.5292,-0.0028
2.627150,9.2976,-0.0195
2.627160,1.5804,-0.1197
2.627170,13.5737,0.0474
2.627180,2.5827,-0.0863
2.627190,7.5604,-0.0362
2.627200,10.2497,-0.0028
2.627210,1.1461,-0.1030
2.627220,13.3232,0.0474
2.627230,3.3343,-0.0863
2.627240,6.5581,-0.0362
2.627250,11.1517,0.0139
2.627260,0.8789,-0.1197
2.627270,12.8889,0.0474
2.627280,4.1695,-0.0696
2.627290,5.6060,-0.0529
2.627300,11.9200,0.0139
2.627310,0.7453,-0.1197
2.627320,12.2875,0.0474
2.627330,5.0381,-0.0696
2.627340,4.7040,-0.0529
2.627350,12.6049,0.0306
2.627360,0.7620,-0.1197
2.627370,11.5860,0.0306
2.627380,6.0069,-0.0529
2.627390,3.8521,-0.0696
2.627400,13.1060,0.0474
2.627410,0.9457,-0.1197
2.627420,10.7675,0.0139
2.627430,6.9757,-0.0529
2.627440,3.0504,-0.0696
2.627450,13.4735,0.0474
2.627460,1.2965,-0.1030
2.627470,9.8655,-0.0028
2.627480,7.9613,-0.0362
2.627490,2.3321,-0.0863
2.627500,13.6405,0.0474
2.627510,1.7642,-0.1030
2.627520,8.9134,-0.0028
2.627530,8.9468,-0.0195
2.627540,1.7809,-0.0863
2.627550,13.6405,0.0474
2.627560,2.3321,-0.1030
2.627570,7.9112,-0.0195
2.627580,9.9323,0.0139
2.627590,1.2965,-0.1197
2.627600,13.4568,0.0474
2.627610,3.0170,-0.1030
2.627620,6.9089,-0.0195
2.627630,10.8009,0.0139
2.627640,0.9791,-0.1030
2.627650,13.0726,0.0474
2.627660,3.8688,-0.0696
2.627670,5.9902,-0.0529
2.627680,11.6194,0.0139
2.627690,0.7787,-0.1197
2.627700,12.5381,0.0474
2.627710,4.7207,-0.0696
2.627720,5.0381,-0.0529
2.627730,12.3376,0.0306
2.627740,0.7453,-0.1197
2.627750,11.8699,0.0306
2.627760,5.6060,-0.0529
2.627770,4.1361,-0.0696
2.627780,12.9223,0.0474
2.627790,0.8789,-0.1197
2.627800,11.0849,0.0139
2.627810,6.6250,-0.0529
2.627820,3.3009,-0.0696
2.627830,13.3566,0.0474
2.627840,1.1461,-0.1030
2.627850,10.2163,0.0139
2.627860,7.5771,-0.0362
2.627870,2.6161,-0.0863
2.627880,13.5904,0.0474
2.627890,1.5637,-0.1197
2.627900,9.2642,0.0139
2.627910,8.5960,-0.0362
2.627920,1.9479,-0.0863
2.627930,13.6739,0.0306
2.627940,2.1150,-0.1030
2.627950,8.2285,-0.0028
2.627960,9.5982,-0.0028
2.627970,1.4468,-0.1197
2.627980,13.5403,0.0474
2.627990,2.7330,-0.1030
2.628000,7.3432,-0.0195
2.628010,10.4668,-0.0028
2.628020,1.0960,-0.1030
2.628030,13.2229,0.0474
2.628040,3.5348,-0.0863
2.628050,6.3076,-0.0362
2.628060,11.3688,0.0139
2.628070,0.8288,-0.1197
2.628080,12.7385,0.0474
2.628090,4.3867,-0.0696
2.628100,5.3388,-0.0529
2.628110,12.1372,0.0139
2.628120,0.7286,-0.1197
2.628130,12.0871,0.0306
2.628140,5.3221,-0.0529
2.628150,4.4201,-0.0529
2.628160,12.7552,0.0306
2.628170,0.8288,-0.1197
2.628180,11.3354,0.0139
2.628190,6.3076,-0.0529
2.628200,3.5682,-0.0696
2.628210,13.2396,0.0474
2.628220,1.0292,-0.1197
2.628230,10.4501,0.0139
2.628240,7.3098,-0.0529
2.628250,2.8165,-0.0696
2.628260,13.5570,0.0474
2.628270,1.3967,-0.1030
2.628280,9.5648,-0.0028
2.628290,8.2953,-0.0362
2.628300,2.1317,-0.0863
2.628310,13.6572,0.0474
2.628320,1.9145,-0.1030
2.628330,8.5626,-0.0028
2.628340,9.3310,-0.0195
2.628350,1.5637,-0.1030
2.628360,13.6071,0.0306
2.628370,2.5660,-0.0863
2.628380,7.5771,-0.0362
2.628390,10.1996,0.0139
2.628400,1.1628,-0.1197
2.628410,13.3399,0.0474
2.628420,3.3009,-0.0863
2.628430,6.5414,-0.0362
2.628440,11.1350,0.0139
2.628450,0.8789,-0.1030
2.628460,12.9056,0.0474
2.628470,4.1528,-0.0696
2.628480,5.5893,-0.0529
2.628490,11.9367,0.0139
2.628500,0.7453,-0.1197
2.628510,12.3209,0.0474
2.628520,5.0548,-0.0696
2.628530,4.6873,-0.0529
2.628540,12.5715,0.0306
2.628550,0.7620,-0.1197
2.628560,11.5526,0.0139
2.628570,6.0570,-0.0529
2.628580,3.8020,-0.0696
2.628590,13.1227,0.0474
2.628600,0.9457,-0.1197
2.628610,10.7675,0.0139
2.628620,6.9924,-0.0529
2.628630,3.0337,-0.0696
2.628640,13.4735,0.0474
2.628650,1.3132,-0.1030
2.628660,9.8321,0.0139
2.628670,8.0281,-0.0195
2.628680,2.2987,-0.1030
2.628690,13.6405,0.0474
2.628700,1.7976,-0.1197
2.628710,8.8299,0.0139
2.628720,9.0470,-0.0195
2.628730,1.7141,-0.0863
2.628740,13.6405,0.0474
2.628750,2.3655,-0.0863
2.628760,7.8443,-0.0362
2.628770,9.9657,-0.0028
2.628780,1.2631,-0.1030
2.628790,13.4067,0.0474
2.628800,3.0838,-0.0863
2.628810,6.8588,-0.0362
2.628820,10.9011,0.0139
2.628830,0.9457,-0.1030
